ri_item_id,count
dahodsmartcity.in/4eed16378ec4e797bdd0427775acffa9b4b33f77/rs.iudx.org.in/dahod-env-aqm/aqm-locations,0
datakaveri.org/367b7f6e9bb804eca51d5d7be047f3c00270a694/rs.iudx.org.in/prayagraj-point-of-interests/atcs-locations,0
datakaveri.org/367b7f6e9bb804eca51d5d7be047f3c00270a694/rs.iudx.org.in/prayagraj-point-of-interests/cctv-locations,0
datakaveri.org/367b7f6e9bb804eca51d5d7be047f3c00270a694/rs.iudx.org.in/prayagraj-point-of-interests/env-sensor-locations,0
datakaveri.org/367b7f6e9bb804eca51d5d7be047f3c00270a694/rs.iudx.org.in/prayagraj-point-of-interests/rlvd-locations,0
datakaveri.org/367b7f6e9bb804eca51d5d7be047f3c00270a694/rs.iudx.org.in/prayagraj-point-of-interests/vmd-locations,0
dahodsmartcity.in/4eed16378ec4e797bdd0427775acffa9b4b33f77/rs.iudx.org.in/dahod-env-aqm/aqm-info,0
datakaveri.org/f85774a2647d8cf15b87a34c916f2bc20ae2f1f4/rs.iudx.org.in/belagavi-itms-info/route-shape-info,0
datakaveri.org/f85774a2647d8cf15b87a34c916f2bc20ae2f1f4/rs.iudx.org.in/belagavi-itms-info/live-locations,0
datakaveri.org/367b7f6e9bb804eca51d5d7be047f3c00270a694/rs.iudx.org.in/prayagraj-point-of-interests/anpr-locations,0
datakaveri.org/367b7f6e9bb804eca51d5d7be047f3c00270a694/rs.iudx.org.in/prayagraj-point-of-interests/swm-cctv-locations,0
datakaveri.org/be6471cea544e6953259e6efe499185ae2620cd2/rs.iudx.org.in/raipur-emergency-vehicles/ambulance-live,0
datakaveri.org/f85774a2647d8cf15b87a34c916f2bc20ae2f1f4/rs.iudx.org.in/belagavi-itms-info/route-stop-schedules,0
rmc.gov.in/c344cf2cb2ec9f694ba84e2121b07ab12039837c/rs.iudx.org.in/rajkot-point-of-interests/cctv-locations,0
datakaveri.org/f85774a2647d8cf15b87a34c916f2bc20ae2f1f4/rs.iudx.org.in/belagavi-itms-info/bus-stops-info,0
ahmedabadcity.gov.in/916dcebcea50b550f573d5e39a2518d8a4ff30d1/rs.iudx.org.in/ahmedabad-smart-parking/parking-info,0
ahmedabadcity.gov.in/916dcebcea50b550f573d5e39a2518d8a4ff30d1/rs.iudx.org.in/ahmedabad-smart-heritages/site-locations,0
ahmedabadcity.gov.in/916dcebcea50b550f573d5e39a2518d8a4ff30d1/rs.iudx.org.in/ahmedabad-smart-heritages/kiosk-visitor-info,0
ahmedabadcity.gov.in/916dcebcea50b550f573d5e39a2518d8a4ff30d1/rs.iudx.org.in/ahmedabad-smart-heritages/visitor-count-info,0
ahmedabadcity.gov.in/916dcebcea50b550f573d5e39a2518d8a4ff30d1/rs.iudx.org.in/ahmedabad-smart-heritages/kiosk-locations,0
nic.in/353f7cb4adcc6d5b14a408b0d34076046994e422/rs.iudx.org.in/chandigarh-itms-info/bus-route-info,0
nic.in/353f7cb4adcc6d5b14a408b0d34076046994e422/rs.iudx.org.in/chandigarh-smartbike-docking-locations/fare-info,0
smartcitytumakuru.in/bacef936f16d106508f821f0f4345c7c360c9ff3/rs.iudx.org.in/tumakuru-swm-vehicles/live-locations,0
ahmedabadcity.gov.in/916dcebcea50b550f573d5e39a2518d8a4ff30d1/rs.iudx.org.in/ahmedabad-smart-toilets/smart-toilet-locations,0
ahmedabadcity.gov.in/916dcebcea50b550f573d5e39a2518d8a4ff30d1/rs.iudx.org.in/ahmedabad-smart-toilets/usage-and-revenue,0
